player_id,first_name,last_name,name,last_season,current_club_id,player_code,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,market_value_in_eur,highest_market_value_in_eur,contract_expiration_date,agent_name,image_url,url,current_club_domestic_competition_id,current_club_name
476237,Steven,Alzate,Steven Alzate,2023,3057,steven-alzate,England,London,Colombia,1998-09-08,Central Midfield,Midfield,right,180.0,4000000.0,7000000.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/476237-1603788743.jpeg?lm=1,https://www.transfermarkt.co.uk/steven-alzate/profil/spieler/476237,BE1,Standard Liège
477301,Joakim,Balmy,Joakim Balmy,2016,417,joakim-balmy,France,Mantes-la-Jolie,France,1997-09-17,Left-Back,Defender,left,180.0,,100000.0,,,https://img.a.transfermarkt.technology/portrait/header/477301-1550434760.jpg?lm=1,https://www.transfermarkt.co.uk/joakim-balmy/profil/spieler/477301,FR1,OGC Nice
479037,Keanu,Baccus,Keanu Baccus,2023,465,keanu-baccus,South Africa,Durban,Australia,1998-06-07,Defensive Midfield,Midfield,right,178.0,650000.0,650000.0,2024-05-31 00:00:00,ZionSM,https://img.a.transfermarkt.technology/portrait/header/479037-1625838666.jpg?lm=1,https://www.transfermarkt.co.uk/keanu-baccus/profil/spieler/479037,SC1,St. Mirren FC
479638,Tiago,Gouveia,Tiago Gouveia,2023,294,tiago-gouveia,Portugal,Cascais,Portugal,2001-06-18,Left Winger,Attack,right,176.0,3500000.0,3500000.0,2028-06-30 00:00:00,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/479638-1655898881.jpg?lm=1,https://www.transfermarkt.co.uk/tiago-gouveia/profil/spieler/479638,PO1,SL Benfica
481128,Martin,Minchev,Martin Minchev,2023,126,martin-minchev,Bulgaria,Varna,Bulgaria,2001-04-22,Centre-Forward,Attack,right,185.0,1000000.0,1000000.0,2026-06-30 00:00:00,Borislav Dvorzak,https://img.a.transfermarkt.technology/portrait/header/481128-1694706381.png?lm=1,https://www.transfermarkt.co.uk/martin-minchev/profil/spieler/481128,TR1,Caykur Rizespor
481675,Christos,Mandas,Christos Mandas,2023,398,christos-mandas,Greece,Piräus,Greece,2001-09-17,Goalkeeper,Goalkeeper,right,189.0,1000000.0,1000000.0,2028-06-30 00:00:00,DRANGOLD AGENCY,https://img.a.transfermarkt.technology/portrait/header/481675-1693289898.jpg?lm=1,https://www.transfermarkt.co.uk/christos-mandas/profil/spieler/481675,IT1,SS Lazio
482072,Kévin,Denkey,Kévin Denkey,2023,520,kevin-denkey,Togo,Lomé,Togo,2000-11-30,Centre-Forward,Attack,right,181.0,3000000.0,3000000.0,2026-06-30 00:00:00,E CASTAGNINO,https://img.a.transfermarkt.technology/portrait/header/482072-1672483979.jpg?lm=1,https://www.transfermarkt.co.uk/kevin-denkey/profil/spieler/482072,BE1,Cercle Brugge
482836,David,Strelec,David Strelec,2022,3522,david-strelec,Slovakia,Nové Zámky,Slovakia,2001-04-04,Centre-Forward,Attack,left,185.0,1100000.0,1500000.0,2025-06-30 00:00:00,Atlas Sports,https://img.a.transfermarkt.technology/portrait/header/482836-1681205905.jpg?lm=1,https://www.transfermarkt.co.uk/david-strelec/profil/spieler/482836,IT1,Spezia Calcio
483718,Oleksandr,Zozulya,Oleksandr Zozulya,2017,8838,oleksandr-zozulya,Ukraine,Kirovograd,Ukraine,1996-04-11,Centre-Back,Defender,,184.0,,50000.0,,Hunters Group,https://img.a.transfermarkt.technology/portrait/header/483718-1515158649.jpg?lm=1,https://www.transfermarkt.co.uk/oleksandr-zozulya/profil/spieler/483718,UKR1,Zirka Kropyvnytskyi
484390,Tom,Allan,Tom Allan,2019,762,tom-allan,England,Newcastle upon Tyne,England,1999-09-23,Right Winger,Attack,right,173.0,,100000.0,2024-06-30 00:00:00,Quantum Sport,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/tom-allan/profil/spieler/484390,GB1,Newcastle United
484756,Djordje,Mihailovic,Djordje Mihailovic,2023,1090,djordje-mihailovic,United States,"Jacksonville, Florida",United States,1998-11-10,Attacking Midfield,Midfield,,178.0,5000000.0,6000000.0,2026-06-30 00:00:00,YMU Management Ltd.,https://img.a.transfermarkt.technology/portrait/header/484756-1690965979.jpg?lm=1,https://www.transfermarkt.co.uk/djordje-mihailovic/profil/spieler/484756,NL1,AZ Alkmaar
485657,Danila,Proshlyakov,Danila Proshlyakov,2021,1083,danila-proshlyakov,Russia,Moskau,Russia,2000-03-08,Centre-Forward,Attack,right,187.0,175000.0,350000.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/485657-1575203478.png?lm=1,https://www.transfermarkt.co.uk/danila-proshlyakov/profil/spieler/485657,RU1,FK Rostov
486043,Thibo,Baeten,Thibo Baeten,2023,1435,thibo-baeten,Belgium,Aalst,Belgium,2002-06-04,Centre-Forward,Attack,left,185.0,1000000.0,1000000.0,2026-06-30 00:00:00,NGA Sport,https://img.a.transfermarkt.technology/portrait/header/486043-1690213294.jpg?lm=1,https://www.transfermarkt.co.uk/thibo-baeten/profil/spieler/486043,NL1,Go Ahead Eagles
488656,Siriki,Dembélé,Siriki Dembélé,2022,989,siriki-dembele,Cote d'Ivoire,Ouragahio,Scotland,1996-09-07,Left Winger,Attack,right,173.0,2000000.0,2800000.0,2025-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/488656-1609851610.jpg?lm=1,https://www.transfermarkt.co.uk/siriki-dembele/profil/spieler/488656,GB1,AFC Bournemouth
489611,Filippo,Ranocchia,Filippo Ranocchia,2023,749,filippo-ranocchia,Italy,Perugia,Italy,2001-05-14,Central Midfield,Midfield,both,186.0,1800000.0,1800000.0,2024-06-30 00:00:00,BestFoot FM,https://img.a.transfermarkt.technology/portrait/header/489611-1660115762.jpg?lm=1,https://www.transfermarkt.co.uk/filippo-ranocchia/profil/spieler/489611,IT1,FC Empoli
491293,Alexandros,Safarikas,Alexandros Safarikas,2017,4603,alexandros-safarikas,Greece,Volos,Greece,1999-08-26,Goalkeeper,Goalkeeper,left,194.0,100000.0,150000.0,,FAIR FOOTBALL AGENCY,https://img.a.transfermarkt.technology/portrait/header/491293-1557299064.jpg?lm=1,https://www.transfermarkt.co.uk/alexandros-safarikas/profil/spieler/491293,GR1,AE Larisa
494180,Runar,Hauge,Runar Hauge,2022,903,runar-hauge,Norway,Bodø,Norway,2001-09-01,Left Winger,Attack,right,175.0,200000.0,200000.0,2025-05-31 00:00:00,Aneke/PMG ,https://img.a.transfermarkt.technology/portrait/header/494180-1645780035.png?lm=1,https://www.transfermarkt.co.uk/runar-hauge/profil/spieler/494180,SC1,Hibernian FC
494667,Anil,Basaran,Anil Basaran,2020,449,anil-basaran,Turkey,Balikesir,Turkey,2000-03-27,Centre-Forward,Attack,right,180.0,,500000.0,2023-06-30 00:00:00,MEC Management,https://img.a.transfermarkt.technology/portrait/header/494667-1624894024.jpeg?lm=1,https://www.transfermarkt.co.uk/anil-basaran/profil/spieler/494667,TR1,Trabzonspor
495669,Lamine,Diaby-Fadiga,Lamine Diaby-Fadiga,2018,417,lamine-diaby-fadiga,France,Grasse,France,2001-01-19,Centre-Forward,Attack,left,188.0,350000.0,1000000.0,2023-06-30 00:00:00,MY ELEVEN CONSULTING,https://img.a.transfermarkt.technology/portrait/header/495669-1542638112.jpg?lm=1,https://www.transfermarkt.co.uk/lamine-diaby-fadiga/profil/spieler/495669,FR1,OGC Nice
496270,Gianmarco,Cangiano,Gianmarco Cangiano,2022,385,gianmarco-cangiano,Italy,Napoli,Italy,2001-11-16,Left Winger,Attack,right,176.0,650000.0,1000000.0,2025-06-30 00:00:00,FF,https://img.a.transfermarkt.technology/portrait/header/496270-1674213602.jpg?lm=1,https://www.transfermarkt.co.uk/gianmarco-cangiano/profil/spieler/496270,NL1,Fortuna Sittard
497143,Ashley,Maynard-Brewer,Ashley Maynard-Brewer,2021,2759,ashley-maynard-brewer,Australia,Joondalup,Australia,1999-06-25,Goalkeeper,Goalkeeper,right,187.0,400000.0,400000.0,2026-06-30 00:00:00,Unique Sports Group,https://img.a.transfermarkt.technology/portrait/header/497143-1615795420.jpg?lm=1,https://www.transfermarkt.co.uk/ashley-maynard-brewer/profil/spieler/497143,SC1,Ross County FC
500638,André,Cardoso,André Cardoso,2022,1301,andre-cardoso,Portugal,Madeira,Portugal,2001-01-16,Attacking Midfield,Midfield,right,179.0,,100000.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/500638-1593615895.jpg?lm=1,https://www.transfermarkt.co.uk/andre-cardoso/profil/spieler/500638,PO1,CS Marítimo
501609,Oleg,Ostapenko,Oleg Ostapenko,2018,6992,oleg-ostapenko,Ukraine,Vinnytsya,Ukraine,1997-06-11,Centre-Back,Defender,right,193.0,,200000.0,,,https://img.a.transfermarkt.technology/portrait/header/501609-1639146654.png?lm=1,https://www.transfermarkt.co.uk/oleg-ostapenko/profil/spieler/501609,UKR1,Chornomorets Odessa
501737,Leo,Kokubo,Leo Kokubo,2023,294,leo-kokubo,Japan,"---, Chiba",Japan,2001-01-23,Goalkeeper,Goalkeeper,right,193.0,125000.0,125000.0,2025-06-30 00:00:00,M&Y Management,https://img.a.transfermarkt.technology/portrait/header/501737-1604578645.jpg?lm=1,https://www.transfermarkt.co.uk/leo-kokubo/profil/spieler/501737,PO1,SL Benfica
502074,Sylvester,Jasper,Sylvester Jasper,2023,7378,sylvester-jasper,England,London,Bulgaria,2001-09-13,Left Winger,Attack,right,180.0,350000.0,350000.0,2026-06-30 00:00:00,ROOF,https://img.a.transfermarkt.technology/portrait/header/502074-1600171168.jpg?lm=1,https://www.transfermarkt.co.uk/sylvester-jasper/profil/spieler/502074,PO1,Portimonense SC
503241,Reece,Hannam,Reece Hannam,2021,873,reece-hannam,England,London,England,2000-09-11,Left-Back,Defender,left,186.0,,200000.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/reece-hannam/profil/spieler/503241,GB1,Crystal Palace
503323,Ahmed,Iljazovski,Ahmed Iljazovski,2023,1894,ahmed-iljazovski,,,North Macedonia,1997-07-31,Right-Back,Defender,,188.0,200000.0,250000.0,2023-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/ahmed-iljazovski/profil/spieler/503323,DK1,Hvidovre IF
503482,Min-jae,Kim,Min-jae Kim,2023,27,min-jae-kim,"Korea, South","Tongyeong, Gyeongnam","Korea, South",1996-11-15,Centre-Back,Defender,right,190.0,60000000.0,60000000.0,2028-06-30 00:00:00,RX BROTHERS,https://img.a.transfermarkt.technology/portrait/header/503482-1689115067.jpg?lm=1,https://www.transfermarkt.co.uk/min-jae-kim/profil/spieler/503482,L1,Bayern Munich
503640,Neraysho,Kasanwirjo,Neraysho Kasanwirjo,2022,234,neraysho-kasanwirjo,Netherlands,Amsterdam,Netherlands,2002-02-18,Centre-Back,Defender,right,185.0,2500000.0,2500000.0,2027-06-30 00:00:00,Forza Sports Group,https://img.a.transfermarkt.technology/portrait/header/503640-1686056282.jpg?lm=1,https://www.transfermarkt.co.uk/neraysho-kasanwirjo/profil/spieler/503640,NL1,Feyenoord Rotterdam
503768,Tyreece,John-Jules,Tyreece John-Jules,2020,11,tyreece-john-jules,England,London,England,2001-02-14,Centre-Forward,Attack,right,183.0,800000.0,800000.0,2023-05-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/503768-1544622671.jpg?lm=1,https://www.transfermarkt.co.uk/tyreece-john-jules/profil/spieler/503768,GB1,Arsenal FC
503883,Senne,Lammens,Senne Lammens,2023,1096,senne-lammens,Belgium,Zottegem,Belgium,2002-07-07,Goalkeeper,Goalkeeper,right,193.0,500000.0,800000.0,2027-06-30 00:00:00,PROFI-MANAGEMENT,https://img.a.transfermarkt.technology/portrait/header/503883-1642347955.jpg?lm=1,https://www.transfermarkt.co.uk/senne-lammens/profil/spieler/503883,BE1,Royal Antwerp FC
504075,Rafael,Brito,Rafael Brito,2023,3268,rafael-brito,Portugal,Almada,Portugal,2002-01-19,Defensive Midfield,Midfield,right,183.0,350000.0,850000.0,2025-06-30 00:00:00,Traquifoot,https://img.a.transfermarkt.technology/portrait/header/504075-1572339154.jpg?lm=1,https://www.transfermarkt.co.uk/rafael-brito/profil/spieler/504075,PO1,Casa Pia AC
504862,Jonas,Skulstad,Jonas Skulstad,2022,1053,jonas-skulstad,,,,1998-04-21,Centre-Back,Defender,,193.0,100000.0,100000.0,2024-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/jonas-skulstad/profil/spieler/504862,DK1,Aalborg BK
504966,Mason,Barrett,Mason Barrett,2019,1010,mason-barrett,,,England,1999-09-24,Centre-Back,Defender,right,190.0,,50000.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/mason-barrett/profil/spieler/504966,GB1,Watford FC
505925,Kyriakos,Giaxis,Kyriakos Giaxis,2021,1091,kyriakos-giaxis,Greece,Serres,Greece,2001-04-03,Defensive Midfield,Midfield,,185.0,150000.0,150000.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/kyriakos-giaxis/profil/spieler/505925,GR1,PAOK Thessaloniki
507472,Alexandre,Jankewitz,Alexandre Jankewitz,2020,180,alexandre-jankewitz,Switzerland,Vevey,Switzerland,2001-12-25,Central Midfield,Midfield,right,185.0,750000.0,1000000.0,2023-06-30 00:00:00,Soccer Mondial AG,https://img.a.transfermarkt.technology/portrait/header/507472-1626082066.jpg?lm=1,https://www.transfermarkt.co.uk/alexandre-jankewitz/profil/spieler/507472,GB1,Southampton FC
509247,Euan,Henderson,Euan Henderson,2022,43,euan-henderson,Scotland,Edinburgh,Scotland,2000-06-29,Left Winger,Attack,right,175.0,200000.0,200000.0,2024-05-31 00:00:00,PLG Scotland,https://img.a.transfermarkt.technology/portrait/header/509247-1625562930.jpg?lm=1,https://www.transfermarkt.co.uk/euan-henderson/profil/spieler/509247,SC1,Heart of Midlothian FC
511119,Halil,Yeral,Halil Yeral,2023,152,halil-yeral,Turkey,Manisa,Turkey,2000-01-01,Goalkeeper,Goalkeeper,right,190.0,50000.0,75000.0,2025-06-30 00:00:00,Öner Karalar,https://img.a.transfermarkt.technology/portrait/header/511119-1695411459.png?lm=1,https://www.transfermarkt.co.uk/halil-yeral/profil/spieler/511119,TR1,Samsunspor
511525,Ahmet,Sun,Ahmet Sun,2017,2944,ahmet-sun,Turkey,Mardin,Turkey,1998-03-15,Left Winger,Attack,both,185.0,75000.0,175000.0,2024-06-30 00:00:00,MEK Football,https://img.a.transfermarkt.technology/portrait/header/511525-1667229806.jpg?lm=1,https://www.transfermarkt.co.uk/ahmet-sun/profil/spieler/511525,TR1,Ankaraspor
514514,Iván,Barbero,Iván Barbero,2021,331,ivan-barbero,Spain,Roquetas de Mar,Spain,1998-08-17,Centre-Forward,Attack,right,186.0,500000.0,500000.0,2023-06-30 00:00:00,Implica-T,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/ivan-barbero/profil/spieler/514514,ES1,CA Osasuna
517821,Nikolay,Sysuev,Nikolay Sysuev,2023,14589,nikolay-sysuev,Russia,Nizhniy Novgorod,Russia,1999-05-19,Goalkeeper,Goalkeeper,right,190.0,700000.0,700000.0,2024-05-31 00:00:00,Anatoliy Nikolaev,https://img.a.transfermarkt.technology/portrait/header/517821-1690112821.png?lm=1,https://www.transfermarkt.co.uk/nikolay-sysuev/profil/spieler/517821,RU1,FK Orenburg
518854,Valance,Nambishi,Valance Nambishi,2019,1177,valance-nambishi,,,Zambia,1997-11-30,Central Midfield,Midfield,both,182.0,200000.0,250000.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/valance-nambishi/profil/spieler/518854,DK1,Silkeborg IF
520624,Bruno,Guimarães,Bruno Guimarães,2023,762,bruno-guimaraes,Brazil,Rio de Janeiro,Brazil,1997-11-16,Defensive Midfield,Midfield,right,182.0,85000000.0,85000000.0,2028-06-30 00:00:00,Bertolucci Sports,https://img.a.transfermarkt.technology/portrait/header/520624-1668522672.jpg?lm=1,https://www.transfermarkt.co.uk/bruno-guimaraes/profil/spieler/520624,GB1,Newcastle United
520787,,Ruan Teles,Ruan Teles,2018,1301,ruan-teles,,,Brazil,1997-10-23,Right Winger,Attack,left,172.0,,225000.0,,,https://img.a.transfermarkt.technology/portrait/header/520787-1646659457.png?lm=1,https://www.transfermarkt.co.uk/ruan-teles/profil/spieler/520787,PO1,CS Marítimo
521462,José Manuel,Irizo,José Manuel Irizo,2018,150,jose-manuel-irizo,Spain,Sevilla,Spain,1998-01-29,Left Winger,Attack,right,181.0,50000.0,200000.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/jose-manuel-irizo/profil/spieler/521462,ES1,Real Betis Balompié
521795,Ayub,Batsuev,Ayub Batsuev,2018,3725,ayub-batsuev,Russia,"Argun, Chechnya Republic",Russia,1997-02-09,Central Midfield,Midfield,left,169.0,300000.0,300000.0,2023-06-30 00:00:00,S.O.B Agency,https://img.a.transfermarkt.technology/portrait/header/521795-1634837882.png?lm=1,https://www.transfermarkt.co.uk/ayub-batsuev/profil/spieler/521795,RU1,Akhmat Grozny
522190,,Davo,Davo,2022,1245,davo,Spain,Luarca,Spain,1994-12-18,Left Winger,Attack,,178.0,800000.0,1200000.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/522190-1669142903.png?lm=1,https://www.transfermarkt.co.uk/davo/profil/spieler/522190,BE1,KAS Eupen
523977,Miguel,Baeza,Miguel Baeza,2022,940,miguel-baeza,Spain,Córdoba,Spain,2000-03-27,Attacking Midfield,Midfield,left,177.0,900000.0,2500000.0,2025-06-30 00:00:00,MRH Football Agency,https://img.a.transfermarkt.technology/portrait/header/523977-1676547473.jpg?lm=1,https://www.transfermarkt.co.uk/miguel-baeza/profil/spieler/523977,ES1,Celta de Vigo
524031,Oleksandr,Belyaev,Oleksandr Belyaev,2023,18303,oleksandr-belyaev,Ukraine,Dnipropetrovsk,Ukraine,1999-10-04,Central Midfield,Midfield,right,174.0,300000.0,300000.0,2026-06-30 00:00:00,GG11 ,https://img.a.transfermarkt.technology/portrait/header/524031-1576082813.png?lm=1,https://www.transfermarkt.co.uk/oleksandr-belyaev/profil/spieler/524031,UKR1,FK Oleksandriya
524033,Thijs,van Leeuwen,Thijs van Leeuwen,2022,317,thijs-van-leeuwen,Netherlands,Heerde,Netherlands,2001-07-15,Attacking Midfield,Midfield,right,175.0,275000.0,300000.0,2024-06-30 00:00:00,ESA & GFM,https://img.a.transfermarkt.technology/portrait/header/524033-1629789905.jpg?lm=1,https://www.transfermarkt.co.uk/thijs-van-leeuwen/profil/spieler/524033,NL1,Twente Enschede FC
525578,Pathé,Ciss,Pathé Ciss,2023,367,pathe-ciss,Senegal,Dakar,Senegal,1994-03-16,Central Midfield,Midfield,right,186.0,3000000.0,4000000.0,2025-06-30 00:00:00,NTS Management,https://img.a.transfermarkt.technology/portrait/header/525578-1541089527.jpg?lm=1,https://www.transfermarkt.co.uk/pathe-ciss/profil/spieler/525578,ES1,Rayo Vallecano
525602,Alejandro,Marqués,Alejandro Marqués,2023,1465,alejandro-marques,Venezuela,Caracas,Venezuela,2000-08-04,Centre-Forward,Attack,right,189.0,500000.0,800000.0,2026-06-30 00:00:00,MagicPlayers,https://img.a.transfermarkt.technology/portrait/header/525602-1578555713.jpg?lm=1,https://www.transfermarkt.co.uk/alejandro-marques/profil/spieler/525602,PO1,GD Estoril Praia
525692,Georgiy,Gongadze,Georgiy Gongadze,2022,1124,georgiy-gongadze,Russia,Moskau,Russia,1996-03-20,Centre-Forward,Attack,right,186.0,900000.0,900000.0,,,https://img.a.transfermarkt.technology/portrait/header/525692-1682932824.png?lm=1,https://www.transfermarkt.co.uk/georgiy-gongadze/profil/spieler/525692,RU1,Fakel Voronezh
527304,,Yaw Moses,Yaw Moses,2023,8024,yaw-moses,,,Ghana,1999-01-07,Central Midfield,Midfield,right,170.0,200000.0,200000.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/527304-1567712133.jpg?lm=1,https://www.transfermarkt.co.uk/yaw-moses/profil/spieler/527304,PO1,FC Arouca
530222,Michael,Tait,Michael Tait,2020,405,michael-tait,England,Birmingham,England,2001-01-29,Centre-Forward,Attack,right,177.0,,,2023-06-30 00:00:00,Raps Management,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/michael-tait/profil/spieler/530222,GB1,Aston Villa
530552,Federico,Bonini,Federico Bonini,2019,1025,federico-bonini,Italy,Massa,Italy,2001-08-06,Left-Back,Defender,left,185.0,300000.0,300000.0,2023-06-30 00:00:00,MM-Management,https://img.a.transfermarkt.technology/portrait/header/530552-1663874276.jpg?lm=1,https://www.transfermarkt.co.uk/federico-bonini/profil/spieler/530552,IT1,Bologna FC 1909
530742,Fisayo,Dele-Bashiru,Fisayo Dele-Bashiru,2023,7775,fisayo-dele-bashiru,Nigeria,Lagos,Nigeria,2001-02-06,Central Midfield,Midfield,right,186.0,900000.0,900000.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/530742-1696432899.png?lm=1,https://www.transfermarkt.co.uk/fisayo-dele-bashiru/profil/spieler/530742,TR1,Hatayspor
530881,Oludare,Olufunwa,Oludare Olufunwa,2023,2578,oludare-olufunwa,,,England,2001-07-29,Centre-Back,Defender,right,,100000.0,100000.0,2025-05-31 00:00:00,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/oludare-olufunwa/profil/spieler/530881,SC1,St. Johnstone FC
531456,Hicham,El Hamdaoui,Hicham El Hamdaoui,2017,8838,hicham-el-hamdaoui,France,Nice,France,1995-11-18,Centre-Forward,Attack,right,183.0,,100000.0,,,https://img.a.transfermarkt.technology/portrait/header/531456-1558135188.png?lm=1,https://www.transfermarkt.co.uk/hicham-el-hamdaoui/profil/spieler/531456,UKR1,Zirka Kropyvnytskyi
532775,Melvin,Bard,Melvin Bard,2023,417,melvin-bard,France,Écully,France,2000-11-06,Left-Back,Defender,left,173.0,9000000.0,9000000.0,2026-06-30 00:00:00,E CASTAGNINO,https://img.a.transfermarkt.technology/portrait/header/532775-1649428267.jpg?lm=1,https://www.transfermarkt.co.uk/melvin-bard/profil/spieler/532775,FR1,OGC Nice
533092,Jordy,Soladio,Jordy Soladio,2017,354,jordy-soladio,,,Belgium,1998-02-12,Centre-Forward,Attack,,185.0,200000.0,200000.0,2023-08-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/533092-1571602567.jpg?lm=1,https://www.transfermarkt.co.uk/jordy-soladio/profil/spieler/533092,BE1,KV Mechelen
533134,Francesco,Cusumano,Francesco Cusumano,2020,1390,francesco-cusumano,Italy,Palermo,Italy,2001-02-06,Centre-Back,Defender,left,190.0,50000.0,150000.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/533134-1674824271.jpg?lm=1,https://www.transfermarkt.co.uk/francesco-cusumano/profil/spieler/533134,IT1,Cagliari Calcio
533238,Nikolaos,Peios,Nikolaos Peios,2023,30120,nikolaos-peios,Greece,Veria,Greece,1999-06-17,Defensive Midfield,Midfield,both,183.0,300000.0,300000.0,,Sports Genius Agency,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/nikolaos-peios/profil/spieler/533238,GR1,AE Kifisias
533637,Nicklas,Rulle,Nicklas Rulle,2017,5724,nicklas-rulle,Denmark,Sæby,Denmark,1999-04-29,Goalkeeper,Goalkeeper,,191.0,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/nicklas-rulle/profil/spieler/533637,DK1,Randers FC
535949,Ilya,Vorobyev,Ilya Vorobyev,2020,3719,ilya-vorobyev,Russia,St. Petersburg,Russia,1999-07-11,Right Winger,Attack,right,188.0,200000.0,300000.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/535949-1635090608.png?lm=1,https://www.transfermarkt.co.uk/ilya-vorobyev/profil/spieler/535949,RU1,FK Khimki
536030,Arnau,Puigmal,Arnau Puigmal,2023,3302,arnau-puigmal,Spain,Barcelona,Spain,2001-01-10,Central Midfield,Midfield,right,174.0,2000000.0,2000000.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/536030-1605103488.jpg?lm=1,https://www.transfermarkt.co.uk/arnau-puigmal/profil/spieler/536030,ES1,UD Almería
537490,Matias,Rocchi,Matias Rocchi,2020,1025,matias-rocchi,Italy,Bologna,Italy,2002-10-23,Left Winger,Attack,right,177.0,75000.0,150000.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/matias-rocchi/profil/spieler/537490,IT1,Bologna FC 1909
537765,Pablo,Rodríguez,Pablo Rodríguez,2022,1005,pablo-rodriguez,,Las Palmas de Gran Canaria,,2001-08-04,Second Striker,Attack,right,178.0,2000000.0,2000000.0,2024-06-30 00:00:00,Gelu Rodríguez,https://img.a.transfermarkt.technology/portrait/header/537765-1673252276.jpg?lm=1,https://www.transfermarkt.co.uk/pablo-rodriguez/profil/spieler/537765,IT1,US Lecce
537845,Pavlo,Shushko,Pavlo Shushko,2020,6993,pavlo-shushko,Ukraine,"Velyki Kopani, Kherson Oblast",Ukraine,2000-05-07,Centre-Back,Defender,right,182.0,25000.0,75000.0,,ProStar,https://img.a.transfermarkt.technology/portrait/header/537845-1576260426.png?lm=1,https://www.transfermarkt.co.uk/pavlo-shushko/profil/spieler/537845,UKR1,FK Mariupol
537956,Panagiotis,Tsagalidis,Panagiotis Tsagalidis,2023,3385,panagiotis-tsagalidis,Greece,Ptolemaida,Greece,2001-03-05,Left-Back,Defender,left,,125000.0,150000.0,,,https://img.a.transfermarkt.technology/portrait/header/537956-1694724390.jpg?lm=1,https://www.transfermarkt.co.uk/panagiotis-tsagalidis/profil/spieler/537956,GR1,Panserraikos
539435,Bogdan,Chuev,Bogdan Chuev,2023,61825,bogdan-chuev,Ukraine,Zaporizhya,Ukraine,2000-02-23,Centre-Back,Defender,right,184.0,150000.0,150000.0,2024-06-30 00:00:00,ProStar,https://img.a.transfermarkt.technology/portrait/header/539435-1611774496.png?lm=1,https://www.transfermarkt.co.uk/bogdan-chuev/profil/spieler/539435,UKR1,FK Minaj
540580,Maksym,Sorochenko,Maksym Sorochenko,2016,4482,maksym-sorochenko,,,Ukraine,1996-01-22,,Missing,,196.0,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/maksym-sorochenko/profil/spieler/540580,UKR1,Volyn Lutsk
542394,Carmine,Iannone,Carmine Iannone,2021,380,carmine-iannone,Italy,San Giuseppe Vesuviano,Italy,2001-07-19,Centre-Forward,Attack,,187.0,25000.0,50000.0,,,https://img.a.transfermarkt.technology/portrait/header/542394-1676801925.png?lm=1,https://www.transfermarkt.co.uk/carmine-iannone/profil/spieler/542394,IT1,US Salernitana 1919
